Index,Quelle,Projektname,Webseite-Link,Organisation,Status,Kurzzusammenfassung,Lizenz,Lizenz-Organisation
309,https://www.civic-coding.de/community/projekt/meta-der-weltweit-erste-antidiskriminierungschatbot/359,Meta - der weltweit erste Antidiskriminierungschatbot,https://www.civic-coding.de/community/projekt/meta-der-weltweit-erste-antidiskriminierungschatbot/359,Civic Coding,Unbekannt,"Meta ist der weltweit erste Antidiskriminierungschatbot mit der Mission Betroffenen von Diskriminierungen digital und barrierefreie zu beraten. Meta ist für Betroffene kostenlos, kann eine Vielzahl an NutzerInnen parallel beraten, jederzeit, anonym übers Handy oder am PC.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
310,https://www.civic-coding.de/community/projekt/kontakt-telefon-gegen-einsamkeit/215,Kontakt-Telefon gegen Einsamkeit,https://www.civic-coding.de/community/projekt/kontakt-telefon-gegen-einsamkeit/215,Civic Coding,Unbekannt,"Menschen, die ein Gespräch führen wollen, sollen auf andere treffen können, die zur gleichen Zeit das Bedürfnis haben. Die Teilnahme soll über das Telefonnetz oder online zugänglich sein. Interessen sollen hinterlegt werden können um auf gleichgesinnte Personen zu treffen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
311,https://www.civic-coding.de/community/projekt/erroff-arbeitstitel-adaptive-fehler-vermeidungs-plattform/212,errOff [ Arbeitstitel ] Adaptive Fehler-Vermeidungs-Plattform,https://www.civic-coding.de/community/projekt/erroff-arbeitstitel-adaptive-fehler-vermeidungs-plattform/212,Civic Coding,Unbekannt,"Jeder Fehler, der als solcher verstanden wird, macht die fehlerhaft handelnde Person ""klüger"". Jeden Fehler sollten Noch-Nicht-Eingearbeitete möglichst NUR 1 x machen. errOff [ Arbeitstitel ] lernt jeden (neuen) Fehler (parallel zur Arbeit) und hilft ihn danach zu vermeiden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
312,https://www.civic-coding.de/community/projekt/das-portal-fur-die-gesunde-psyche-start-gesunde-psyche-als-wirtschaftsfaktor/209,Das Portal für die gesunde Psyche (Start: Gesunde Psyche als Wirtschaftsfaktor),https://www.civic-coding.de/community/projekt/das-portal-fur-die-gesunde-psyche-start-gesunde-psyche-als-wirtschaftsfaktor/209,Civic Coding,Unbekannt,"Speziell entwickelte PsyingU-Module stärken das Bewusstsein für die Gesunde Psyche. Im ersten Schritt entstigmatisieren wir Belastungen in Unternehmen, finden co-kreativ dort Lösungen und berechnen eine PsyingU-Quote. Kostenträger, Anbieter werden in einer Plattform gebündelt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
313,https://www.civic-coding.de/community/projekt/autonomer-e-scooter/208,Autonomer E-Scooter,https://www.civic-coding.de/community/projekt/autonomer-e-scooter/208,Civic Coding,Unbekannt,"Unser Ziel ist die Entwicklung eines autonomen E-Scooters. Damit planen wir den Trend zum autonomen und elektrischen Fahren im Mikromobilitätsbereich, auch letzte Meile genannt, zu verknüpfen. Autonome E-Scooter fahren z.B. selbstständig zu Sammelpunkten oder Ladestationen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
314,https://www.civic-coding.de/community/projekt/gemeinschaftsentscheidungen/189,Gemeinschaftsentscheidungen,https://www.civic-coding.de/community/projekt/gemeinschaftsentscheidungen/189,Civic Coding,Unbekannt,"Mehr Mitbestimmung bei Entscheidungen, die uns alle betreffen: z.B. Autobahnbau, Nutzung öffentlicher Verkehrswege, Energienutzung, Schulen, Universitäten",CC-BY-NC-ND 4.0,https://www.civic-coding.de
315,https://www.civic-coding.de/community/projekt/einsatz-von-adaptiven-assistenzsystemen-in-werkstaetten-fur-behinderte-menschen/179,Einsatz von adaptiven Assistenzsystemen in Werkstätten für behinderte Menschen,https://www.civic-coding.de/community/projekt/einsatz-von-adaptiven-assistenzsystemen-in-werkstaetten-fur-behinderte-menschen/179,Civic Coding,Unbekannt,"Ein anpassungsfähiges Assistenzsystem, das die jeweilige Behinderungen einer Person erkennt und beim Durchführen der Arbeit dort unterstützt, wo die Person Unterstützung benötigt. So können die Menschen auch Aufgaben übernehmen, die für sie ansonsten nicht möglich gewesen wären.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
316,https://www.civic-coding.de/community/projekt/einsatz-von-ki-fur-autonome-lagersupermaerkte-und-bei-intelligenten-ordnungssystemen-autonome-auslieferung-von-waren/223,"Einsatz von KI für autonome Lager,Supermärkte und bei intelligenten Ordnungssystemen+ Autonome Auslieferung von Waren",https://www.civic-coding.de/community/projekt/einsatz-von-ki-fur-autonome-lagersupermaerkte-und-bei-intelligenten-ordnungssystemen-autonome-auslieferung-von-waren/223,Civic Coding,Unbekannt,"Meine Idee ist, das man die Arbeitsprozesse in der Industrie durch den Einsatz von intelligenten Lagern effizienter und kostengünstiger gestalten könnte. Autonome Lager und ein sich selbst verwaltender Einzelhandel, wäre die Revolution im Kampf gegen Amazon und Co.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
317,https://www.civic-coding.de/community/projekt/ad-on-zum-zwangslaeufig-in-der-anzahl-der-teilnehmer-und-in-der-dauer-limitierten-pilotprojekt-grundeinkommen/203,ad-on zum zwangsläufig in der Anzahl der Teilnehmer und in der Dauer limitierten Pilotprojekt-Grundeinkommen,https://www.civic-coding.de/community/projekt/ad-on-zum-zwangslaeufig-in-der-anzahl-der-teilnehmer-und-in-der-dauer-limitierten-pilotprojekt-grundeinkommen/203,Civic Coding,Unbekannt,"Kann man die wissenschaftliche Analyse der Abhängigkeit von Arbeit (- lieber ""Tätigkeit"") und Geld (- lieber ""Lohn"") von der anderen Seite füttern, indem Tätigkeiten unabhängig von Verträgen und garantierten Geldleistungen stimuliert und erfasst werden?",CC-BY-NC-ND 4.0,https://www.civic-coding.de
318,https://www.civic-coding.de/community/projekt/content-management-zur-darstellung-und-ki-gestutzter-dokumentation-von-lebensraeumen/196,Content Management zur Darstellung und KI-gestützter Dokumentation von Lebensräumen,https://www.civic-coding.de/community/projekt/content-management-zur-darstellung-und-ki-gestutzter-dokumentation-von-lebensraeumen/196,Civic Coding,Unbekannt,"Wir leben in einem komplexen Lebensraum mit vielen Chancen, Möglichkeiten und Angeboten. Gerade soziale Projekte werden aber häufig als ""Content-Inseln"" realisiert. Also ohne digitale Verknüpfung mit anderen Projekten, Initiativen und Angeboten. Dies möchten wir ändern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
319,https://www.civic-coding.de/community/projekt/expertensystem-soziale-stadt/195,Expertensystem Soziale Stadt,https://www.civic-coding.de/community/projekt/expertensystem-soziale-stadt/195,Civic Coding,Unbekannt,"Expertensystemmodellierung sozialer Wirkungsbeziehungen auf die Arbeitswelt betreffend Wohn-, Arbeits- und Freizeitsituationen in differenzierten räumlichen Stadtstrukturen mit diversen Segregationseffekten im Kontext von heterogenen (Weiter-)Bildungs- und Kulturangeboten",CC-BY-NC-ND 4.0,https://www.civic-coding.de
320,https://www.civic-coding.de/community/projekt/wwwresearchupeu/191,www.ResearchUp.eu,https://www.civic-coding.de/community/projekt/wwwresearchupeu/191,Civic Coding,Unbekannt,"KI- gestützter, EU-weiter Auf- und Ausbau von Verbindungen (F&E) zwischen Forschung u. Industrie auf Personal- und Sachebene, als F&E Plattform: zur Kontaktaufnahme, Kooperations- Anbahnung über die F&E – Auftragssteuerung bis zur gemeinsamen Patententwicklung und -verwertung",CC-BY-NC-ND 4.0,https://www.civic-coding.de
321,https://www.civic-coding.de/community/projekt/attract-hire-develop-promote-kann-ki-helfen-damit-unbewusste-vorurteile-minimiert-talent-sich-max-entfaltet/185,"""Attract, hire, develop, promote"": kann KI helfen damit (unbewusste) Vorurteile minimiert & Talent sich max. entfaltet?",https://www.civic-coding.de/community/projekt/attract-hire-develop-promote-kann-ki-helfen-damit-unbewusste-vorurteile-minimiert-talent-sich-max-entfaltet/185,Civic Coding,Unbekannt,"Das unterentwickelte erkennen, verstehen und nutzen von Talenten, Fachwissen und Erfahrungen von Arbeitnehmern ist multidimensionale Verschwendung, die sich niemand leisten kann und darf. KI soll hier helfen diese Verschwendung zu minimieren.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
322,https://www.civic-coding.de/community/projekt/explore-spann-ein-informationsnetz-uber-deine-stadt/183,eXPLORE - Spann ein Informationsnetz über Deine Stadt.,https://www.civic-coding.de/community/projekt/explore-spann-ein-informationsnetz-uber-deine-stadt/183,Civic Coding,Unbekannt,"Wir helfen Dir, ein echtes Netz über alle Themen Deiner Stadt oder Region zu spannen. Alle Informationen werden mit KI automatisch inhaltlich miteinander verknüpft und sind kontextsensitiv verfügbar. Nutzbar als Service aus der Cloud. | https://getrequest.de/smartcountry",CC-BY-NC-ND 4.0,https://www.civic-coding.de
323,https://www.civic-coding.de/community/projekt/einkaufsservice-mit-gemeinnutzigen-zwecken-verbinden-einkaufbotede-eb/168,Einkaufsservice mit Gemeinnützigen Zwecken verbinden (Einkaufbote.de = EB),https://www.civic-coding.de/community/projekt/einkaufsservice-mit-gemeinnutzigen-zwecken-verbinden-einkaufbotede-eb/168,Civic Coding,Unbekannt,"EB nutzt eigene Zustellboxen. Welche wöchentlich ausgetauscht wird. EB bietet die komplette örtliche Warenvielfalt an EB fördert die Landwirte aus der Region, (Endverbraucher - Landwirt) EB Nutzt ""Serviceabokarten"" um keinerlei Verträge mit Kundschaft zu schließen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
324,https://www.civic-coding.de/community/projekt/duale-berufsausbildung-als-eigenstaendiger-bildungsweg-im-ki-und-entwicklung-einer-zukunftsfestev-ki-in-der-dualen-ba/167,duale Berufsausbildung als eigenständiger Bildungsweg im KI und Entwicklung einer zukunftsfestev KI in der dualen BA,https://www.civic-coding.de/community/projekt/duale-berufsausbildung-als-eigenstaendiger-bildungsweg-im-ki-und-entwicklung-einer-zukunftsfestev-ki-in-der-dualen-ba/167,Civic Coding,Unbekannt,"KI geht oft von Spaltung Hoch-u. Geringqualifizierte aus: Duale Berufsausbildung überwindet die Spaltung im Lernen im Prozess der Arbeit als Prinzip von Bildung, ein eigenständiger dualer Bildungsweg mit toller Durchlässigkeit und Nachholen von Berufsabschlüssen, Weiterbildung.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
325,https://www.civic-coding.de/community/projekt/jobs-von-morgen-als-karte/159,Jobs von morgen als Karte,https://www.civic-coding.de/community/projekt/jobs-von-morgen-als-karte/159,Civic Coding,Unbekannt,"Immer mehr Menschen suchen erfüllende Tätigkeiten in integralen, innovativen Unternehmen von morgen. Wie können wir deren Profile auf der Karte von morgen so aufbereiten, dass sie besser gefunden werden können? Eine KI-Jobsuche, die zielsicher erkennt, was gebraucht wird.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
326,https://www.civic-coding.de/community/projekt/digitalisierung-der-arbeit-mit-ehrenamtlichen/220,Digitalisierung der Arbeit mit Ehrenamtlichen,https://www.civic-coding.de/community/projekt/digitalisierung-der-arbeit-mit-ehrenamtlichen/220,Civic Coding,Unbekannt,"Bei diesem Projekt geht es darum, intelligente, digitale Technologie einzusetzen, um Nachwuchs und Ehrenamt zu verwalten. Wir können so besser neue Helfer gewinnen, sie motivieren und in die Organisation integrieren.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
327,https://www.civic-coding.de/community/projekt/ki-leseanalytik-fur-kinder-die-technologie-fur-die-lesefoerderung-des-21-jahrhunderts/214,KI-Leseanalytik für Kinder - Die Technologie für die Leseförderung des 21. Jahrhunderts,https://www.civic-coding.de/community/projekt/ki-leseanalytik-fur-kinder-die-technologie-fur-die-lesefoerderung-des-21-jahrhunderts/214,Civic Coding,Unbekannt,"Eine Sprachtechnologie, die Kindern beim lauten Lesen zuhört und dabei objektiv ihre Lesefähigkeit misst. Die Analyseergebnisse stehen dann Menschen oder Applikationen zur Verfügung, um gezielt zu fördern. Gepaart mit Gamification entstehen so Lösungen, die wirken und Spaß machen",CC-BY-NC-ND 4.0,https://www.civic-coding.de
328,https://www.civic-coding.de/community/projekt/hybrid-praesentation-laserpointer/210,Hybrid-Präsentation-Laserpointer,https://www.civic-coding.de/community/projekt/hybrid-praesentation-laserpointer/210,Civic Coding,Unbekannt,"Eine KI wird darauf trainiert zu erkennen, wohin eine Person mit dem Laserpointer physisch auf der Präsentation zeigt. Dies wird übertragen auf den geteilten Bildschirm (Skype, Zoom, BBB etc.). Dadurch wird die hybride Präsentation interaktiver und anschaulicher.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
329,https://www.civic-coding.de/community/projekt/bildungsfabrik/151,Bildungsfabrik,https://www.civic-coding.de/community/projekt/bildungsfabrik/151,Civic Coding,Unbekannt,"Wir möchten allen Anderslernern die Chance geben, sich den Weg ihrer Qualifikation selbst auszuwählen. Damit auch die Möglichkeit geben, mit verwertbaren Prüfungen und Qualifikationen, ihre Fähigkeiten und Fertigkeiten auch in der Arbeitswelt sichtbar/wertvoll zu platzieren.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
330,https://www.civic-coding.de/community/projekt/ki-entwurfsassistent-fur-die-industrielle-produktion-und-erstellung-von-wohnungs-schul-und-kitagebaeuden/187,KI-Entwurfsassistent für die industrielle Produktion und Erstellung von Wohnungs-Schul- und Kitagebäuden.,https://www.civic-coding.de/community/projekt/ki-entwurfsassistent-fur-die-industrielle-produktion-und-erstellung-von-wohnungs-schul-und-kitagebaeuden/187,Civic Coding,Unbekannt,"Die Idee ist, Wohn-, Schul- und Kita-Gebäude industriell zu produzieren und zu erstellen und durch einen KI-unterstützten Entwurfsprozess durch die Integration von sozialen, ökologischen und wirtschaftlichen Qualitäten zu optimieren.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
331,https://www.civic-coding.de/community/projekt/tracking-algorithmic-discrimination-in-the-platform-economy/201,Tracking algorithmic discrimination in the Platform Economy,https://www.civic-coding.de/community/projekt/tracking-algorithmic-discrimination-in-the-platform-economy/201,Civic Coding,Unbekannt,Collecting and assessing data to identify discriminatory patterns in the platform economy. To amend the problematic variables and to ensure an inclusive labour market in the digital world.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
332,https://www.civic-coding.de/community/projekt/how-to-erlange-digitale-faehigkeiten-durch-individualisierte-personalisierte-weiterbildungmoeglichkeiten/202,"How To - Erlange digitale Fähigkeiten durch individualisierte, personalisierte Weiterbildungmöglichkeiten.",https://www.civic-coding.de/community/projekt/how-to-erlange-digitale-faehigkeiten-durch-individualisierte-personalisierte-weiterbildungmoeglichkeiten/202,Civic Coding,Unbekannt,"Mit digitalen Fähigkeiten steht und fällt die Digitalisierung in deutschen Organisationen. ""How To"", eine KI-basierte Weiterbildungsplattform, ermöglicht es ArbeitnehmerInnen auf Basis ihres angegebenen Profils einen individualisierten Fortbildungsplan zu erhalten.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
333,https://www.civic-coding.de/community/projekt/uebersetzungs-app-fur-tiersprachen/170,Übersetzungs-App für Tiersprachen,https://www.civic-coding.de/community/projekt/uebersetzungs-app-fur-tiersprachen/170,Civic Coding,Unbekannt,"Wie cool wäre es, wenn Du verstehen könntest, was Tiere sagen? Wie würde sich das Verhältnis zu unseren Haustieren verändern? Wie würde sich unser Verständnis für die Natur erweitern? Wir entwickeln eine KI-App, die universelles Verstehen ermöglicht und den Klimaschutz fördert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
334,https://www.civic-coding.de/community/projekt/ki-gestutzte-personalentwicklungstrainings-mit-dem-didakischen-konzept-von-neacos/186,KI-gestützte Personalentwicklungstrainings mit dem didakischen Konzept von neacos,https://www.civic-coding.de/community/projekt/ki-gestutzte-personalentwicklungstrainings-mit-dem-didakischen-konzept-von-neacos/186,Civic Coding,Unbekannt,"Wir, die neacos GmbH, haben mit einem eigenen didaktischen Konzept große Erfolg bei der Weiterbildung und im Coaching von Mitarbeitenden und Führungskräften. Unser Ansatz erlaubt eine deutliche Zeitreduzierung und fördert die individuellen Ressourcen. Sprechen Sie uns gerne an!",CC-BY-NC-ND 4.0,https://www.civic-coding.de
335,https://www.civic-coding.de/community/projekt/popvox/221,popvox,https://www.civic-coding.de/community/projekt/popvox/221,Civic Coding,Unbekannt,"Konzeption, Finanzierung und technische Realisation einer dezentralen, trollresilienten und an europäischen Werten orientierten, öffentlichen Plattform zur Verknüpfung von Themen und Regionen mit Anwender-Zugang zu AI unterstütztem Analyse-Dashbord.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
336,https://www.civic-coding.de/community/projekt/gesetze-durch-ki-auf-plausibilitaet-und-wirksamkeit-uberprufen-und-kontrollieren/193,Gesetze durch KI auf Plausibilität und Wirksamkeit überprüfen und kontrollieren.,https://www.civic-coding.de/community/projekt/gesetze-durch-ki-auf-plausibilitaet-und-wirksamkeit-uberprufen-und-kontrollieren/193,Civic Coding,Unbekannt,"Zieldefinition, Plausibilitätsprüfung, Wirkungskontrolle und Festlegung eines ""Verfalltermins"" aller neuen und bestehenden Gesetze. Zum Verfalltermin entsprechende Überprüfung, Anpassung bzw. Aufhebung.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
337,https://www.civic-coding.de/community/projekt/mit-ki-lebensmittelverschwendung-vermeiden-und-nachhaltig-wirtschaften/216,Mit KI Lebensmittelverschwendung vermeiden und nachhaltig wirtschaften,https://www.civic-coding.de/community/projekt/mit-ki-lebensmittelverschwendung-vermeiden-und-nachhaltig-wirtschaften/216,Civic Coding,Unbekannt,"In deutschen Supermärkten werden jährlich 2,6 Mio t Lebensmittel weggeworfen. Das Bestellsystem im LEH ist vor allem erfahrungsbasiert. Mit KI kann das Kundenkaufverhalten (z.B. anhand des Wetters, hist. Daten, etc.) prognostiziert und Lebensmittelverschwendung minimiert werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
338,https://www.civic-coding.de/community/projekt/doc-dates/169,Doc Dates,https://www.civic-coding.de/community/projekt/doc-dates/169,Civic Coding,Unbekannt,"Wer kennt es nicht? Das leidige Thema einen Arzttermin zu finden. Egal ob Vorsorge oder akut, meist muss zum Hörer gegriffen werden, wobei es oft schon am Durchkommen scheitert. Einige Wunschtermine könnten dabei schnell angegeben werden, KI hilft beim Match im Kalender.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
339,https://www.civic-coding.de/community/projekt/foerderplattform-fur-akteurinnen-aus-dem-bereich-sport-und-sozialem-wandel/190,Förderplattform für Akteur*innen aus dem Bereich Sport und sozialem Wandel,https://www.civic-coding.de/community/projekt/foerderplattform-fur-akteurinnen-aus-dem-bereich-sport-und-sozialem-wandel/190,Civic Coding,Unbekannt,"Die Plattform soll Akteur*innen, die Sport als Instrument für gesellschaftlichen Wandel nutzen, helfen, einfacher relevante Fördermöglichkeiten zu finden. Mit einem Matching werden soziale Ideen und Initiativen mit Förderern zusammen gebracht.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
340,https://www.civic-coding.de/community/projekt/pen-product-enlightenment-network/150,PEN - Product Enlightenment Network,https://www.civic-coding.de/community/projekt/pen-product-enlightenment-network/150,Civic Coding,Unbekannt,"Durch den Einsatz verschiedener, bereits vorhandener technologischer Werkzeuge, könnte ein Informationssystem (vgl. Wikipedia) aufgebaut werden, welches die Konsumenten über den CO2e-Fußabdruck der Ge- & Verbrauchsgüter aufklärt, die er oder sie konsumiert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
341,https://www.civic-coding.de/community/projekt/key2beme-community-zur-berufsorientierung/348,KEY2BE.ME Community zur Berufsorientierung,https://www.civic-coding.de/community/projekt/key2beme-community-zur-berufsorientierung/348,Civic Coding,Unbekannt,"KEY2BE.ME - Berufsorientierung im Netzwerk. Zu den bestehenden Online Netzwerk Events soll eine Plattform entstehen, in der die Community zusammen kommt, Wissen zur Berufsorientierung teilt und die ""passenden"" Menschen zueinander finden und voneinander lernen. Dafür braucht es KI",CC-BY-NC-ND 4.0,https://www.civic-coding.de
342,https://www.civic-coding.de/community/projekt/mehr-chancengleichheit-durch-bias-erkennung-und-bereinigung-in-datensaetzen/346,Mehr Chancengleichheit durch Bias-Erkennung und Bereinigung in Datensätzen,https://www.civic-coding.de/community/projekt/mehr-chancengleichheit-durch-bias-erkennung-und-bereinigung-in-datensaetzen/346,Civic Coding,Unbekannt,Viele Datensätze spiegeln unsere Wirklichkeit aufgrund von Verzerrungen und unbewussten Diskriminierungen nicht äquivalent wider. Für mehr Chancengleichheit und Gleichberechtigung unterstützt die KI basierte Anwendung die Erkennung und Bereinigung von Bias in Datensätzen.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
343,https://www.civic-coding.de/community/projekt/home-office-arbeitssicherheit-und-gesundheitsschutz-von-remote-arbeitsplaetzen/340,Home Office - Arbeitssicherheit und Gesundheitsschutz von Remote-Arbeitsplätzen,https://www.civic-coding.de/community/projekt/home-office-arbeitssicherheit-und-gesundheitsschutz-von-remote-arbeitsplaetzen/340,Civic Coding,Unbekannt,"Gesundheitsschutz und Arbeitssicherheit wird schon im normalen Arbeitsleben oft nicht genau genommen. Bei Remotearbeit schon gar nicht. Mit AI-Apps können Themen wie Sitzposition, Monitorabstand, Beleuchtung, Lautstärke, BewegungsPausen, Trink und Essgewohnheit verbessert werden",CC-BY-NC-ND 4.0,https://www.civic-coding.de
344,https://www.civic-coding.de/community/projekt/kidia-ki-demonstrator-fur-lebenswerte-industriearbeit/337,"""KIDIA"": KI-Demonstrator für lebenswerte Industriearbeit",https://www.civic-coding.de/community/projekt/kidia-ki-demonstrator-fur-lebenswerte-industriearbeit/337,Civic Coding,Unbekannt,"Eine Mitarbeiter-APP nutzt KI, um Industriearbeit lebenswert zu machen. Bei laufender Produktion gibt sie Auskunft über freie Zeitslots für die Erledigung lebensnaher Aufgaben wie Weiterbildung, Kinderbetreuung, Pflege von Angehörigen innerhalb der regulären Arbeitstätigkeit.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
345,https://www.civic-coding.de/community/projekt/flottenintelligenz-mittels-federated-learning/320,Flottenintelligenz mittels Federated Learning,https://www.civic-coding.de/community/projekt/flottenintelligenz-mittels-federated-learning/320,Civic Coding,Unbekannt,"Adap entwickelt eine AI basierte Flottenplatform, um einheitliche Einblicke in verteilte Datentöpfe zu erhalten. Dies geschieht durch gemeinschaftliches Lernen der teilnehmenden Partner und unter vollen Einhaltung der Privatsphäre.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
346,https://www.civic-coding.de/community/projekt/personalisierte-finanzplanung-fur-soloselbststaendige/314,Personalisierte Finanzplanung für Soloselbstständige,https://www.civic-coding.de/community/projekt/personalisierte-finanzplanung-fur-soloselbststaendige/314,Civic Coding,Unbekannt,"Unser Ziel ist es, Soloselbstständige zu nachhaltigen finanziellen Entscheidungen befähigen. Unsere Lösung ermöglicht, es einen Finanzplan zu definieren, und warnt automatisch bei Budgetüberschreitungen oder dem Risiko, selbst gesteckte Geschäftsziele zu verfehlen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
347,https://www.civic-coding.de/community/projekt/der-dusb-schutzt-den-arbeitnehmer-vor-ueberraschungen-er-liefert-die-wichtigsten-absicherungen-gegen-risiken-aller-art/304,Der DUSB schützt den Arbeitnehmer vor Überraschungen! Er liefert die wichtigsten Absicherungen gegen Risiken aller Art!,https://www.civic-coding.de/community/projekt/der-dusb-schutzt-den-arbeitnehmer-vor-ueberraschungen-er-liefert-die-wichtigsten-absicherungen-gegen-risiken-aller-art/304,Civic Coding,Unbekannt,"Der DUSB e.V.(i.Gr.) ist ein Dienstleistungsverein für Unternehmer (KMU)! Wir schützen (Jung-)Unternehmer*Innen und ihre Arbeitnehmer*Innen gegen alle Risiken in der Arbeitswelt mittels Gesundheits-, Arbeits-& Datenschutz, finanzielle Sicherung, Rentenfragen + Einkommensschutz.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
348,https://www.civic-coding.de/community/projekt/freeland-visuelles-kommunikations-und-markt-und-kulturportal/303,"Freeland, visuelles Kommunikations- und Markt- und Kulturportal",https://www.civic-coding.de/community/projekt/freeland-visuelles-kommunikations-und-markt-und-kulturportal/303,Civic Coding,Unbekannt,"Wir orientieren uns naturgemäss visuell und nicht verbal. Datenbanken funktionieren semantisch. Mit dem Projekt Freeland soll eine Plattform für Kommunikation, Information, Kultur und auch für kommerzielle Interessen in durchgängig visuell gestaltetem Frontend entstehen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
349,https://www.civic-coding.de/community/projekt/ki-basierte-optimierung-der-arbeitsablaeufe-in-webanwendungen/240,KI-basierte Optimierung der Arbeitsabläufe in Webanwendungen,https://www.civic-coding.de/community/projekt/ki-basierte-optimierung-der-arbeitsablaeufe-in-webanwendungen/240,Civic Coding,Unbekannt,Im Bereich User Experience sind Effizienzsteigerungen in häufigen Arbeitsabläufen in nahezu jeder Anwendung möglich. Auf Basis echter Nutzungsdaten können KI-basierte Optimierungen in die jeweilige Anwendung einfließen. Dieser Ansatz bietet echte Vorteile für die Nutzer.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
350,https://www.civic-coding.de/community/projekt/cocreate-network-semantisches-wissensnetz/239,CoCreate Network - semantisches WissensNetz,https://www.civic-coding.de/community/projekt/cocreate-network-semantisches-wissensnetz/239,Civic Coding,Unbekannt,"Es soll ein semantisches Netz über das Wissen eines Themenfeldes aufgebaut werden. Ohne Programmierkenntnisse können dann von jeder/-m leicht, natürlichsprachliche Abfragen erstellt werden. Die Inhalte können sowohl von Menschen, als auch von Maschinen verarbeitet werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
351,https://www.civic-coding.de/community/projekt/soulmate-ein-smarter-und-interaktiver-achtsamkeits-spiegel-mental-stark-in-zeiten-der-unsicherheit/237,“Soulmate” ein smarter und interaktiver Achtsamkeits-Spiegel - mental stark in Zeiten der Unsicherheit!,https://www.civic-coding.de/community/projekt/soulmate-ein-smarter-und-interaktiver-achtsamkeits-spiegel-mental-stark-in-zeiten-der-unsicherheit/237,Civic Coding,Unbekannt,"Der ""Soulmate"" ein smarter und interaktiver Achtsamkeits-Spiegel soll Menschen dabei unterstützen 6 Minuten am Tag (je 3 Minuten morgens und abends vor dem Spiegel) bewusst Ihrem eigenen Körper und Gedanken zu schenken und Achtsamkeitstraining in Ihren Alltag zu integrieren.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
352,https://www.civic-coding.de/community/projekt/jes-zeitung-oder-worumgehts-magazin/232,"""JES-Zeitung"" oder ""worumgehts-Magazin""",https://www.civic-coding.de/community/projekt/jes-zeitung-oder-worumgehts-magazin/232,Civic Coding,Unbekannt,"Ich träume von einer einmalig erscheinenden Zeitung (Print + Web), die Nachbarn zu Freunden macht, ganz im Sinne der Enzyklika von Papst Franziskus ""Fratelli tutti"". Kleine Redaktionsteams machen sich auf die Reise zum Nächsten, nutzen KI-Tools und schenken Zeit.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
353,https://www.civic-coding.de/community/projekt/understandr-plattform-fur-aggregierte-argumente-und-differenzierte-meinungen/229,understandR - Plattform für aggregierte Argumente und differenzierte Meinungen,https://www.civic-coding.de/community/projekt/understandr-plattform-fur-aggregierte-argumente-und-differenzierte-meinungen/229,Civic Coding,Unbekannt,"Durch Filterblasen und Social Media scheint es meistens nur eine Wahrheit zu geben - und zwar die eigene. Auf understandR können Nutzer zu konkreten Fragen pro und contra Argumente bewerten und so spielerisch neue Argumente entdecken, die eine differenzierte Meinung fördern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
